id_seccion,municipio,renta_hogar,pct_vulnerabilidad_extranjera
081020810203 Igualada distrito 030810203006 Igualada sección 03006,Igualada,48014.0,0.0
081020810203 Igualada distrito 030810203006 Igualada sección 03006,Igualada,48014.0,0.0
081020810203 Igualada distrito 030810203007 Igualada sección 03007,Igualada,46844.0,0.0
081020810203 Igualada distrito 030810203007 Igualada sección 03007,Igualada,46844.0,0.0
081020810203 Igualada distrito 030810203007 Igualada sección 03007,Igualada,46844.0,0.0
081020810203 Igualada distrito 030810203008 Igualada sección 03008,Igualada,44960.0,0.0
081020810203 Igualada distrito 030810203008 Igualada sección 03008,Igualada,44960.0,0.0
081020810203 Igualada distrito 030810203008 Igualada sección 03008,Igualada,44960.0,0.0
081020810203 Igualada distrito 030810203009 Igualada sección 03009,Igualada,51292.0,0.0
081020810203 Igualada distrito 030810203009 Igualada sección 03009,Igualada,51292.0,0.0
081020810203 Igualada distrito 030810203009 Igualada sección 03009,Igualada,51292.0,0.0
081020810203 Igualada distrito 030810203010 Igualada sección 03010,Igualada,52753.0,0.0
081020810203 Igualada distrito 030810203010 Igualada sección 03010,Igualada,52753.0,0.0
081020810203 Igualada distrito 030810203010 Igualada sección 03010,Igualada,52753.0,0.0
081020810204 Igualada distrito 040810204001 Igualada sección 04001,Igualada,34757.0,0.0
081020810204 Igualada distrito 040810204001 Igualada sección 04001,Igualada,34757.0,0.0
081020810204 Igualada distrito 040810204001 Igualada sección 04001,Igualada,34757.0,0.0
081020810204 Igualada distrito 040810204002 Igualada sección 04002,Igualada,39731.0,0.0
081020810204 Igualada distrito 040810204002 Igualada sección 04002,Igualada,39731.0,0.0
081020810204 Igualada distrito 040810204002 Igualada sección 04002,Igualada,39731.0,0.0
081020810204 Igualada distrito 040810204003 Igualada sección 04003,Igualada,36005.0,0.0
081020810204 Igualada distrito 040810204003 Igualada sección 04003,Igualada,36005.0,0.0
081020810204 Igualada distrito 040810204003 Igualada sección 04003,Igualada,36005.0,0.0
081020810204 Igualada distrito 040810204004 Igualada sección 04004,Igualada,40069.0,0.0
081020810204 Igualada distrito 040810204004 Igualada sección 04004,Igualada,40069.0,0.0
081020810204 Igualada distrito 040810204004 Igualada sección 04004,Igualada,40069.0,0.0
081020810204 Igualada distrito 040810204005 Igualada sección 04005,Igualada,42735.0,0.0
081020810204 Igualada distrito 040810204005 Igualada sección 04005,Igualada,42735.0,0.0
081020810204 Igualada distrito 040810204005 Igualada sección 04005,Igualada,42735.0,0.0
081020810205 Igualada distrito 050810205001 Igualada sección 05001,Igualada,37371.0,0.0
081020810205 Igualada distrito 050810205001 Igualada sección 05001,Igualada,37371.0,0.0
081020810205 Igualada distrito 050810205001 Igualada sección 05001,Igualada,37371.0,0.0
081020810205 Igualada distrito 050810205002 Igualada sección 05002,Igualada,36106.0,0.0
081020810205 Igualada distrito 050810205002 Igualada sección 05002,Igualada,36106.0,0.0
081020810205 Igualada distrito 050810205002 Igualada sección 05002,Igualada,36106.0,0.0
081020810205 Igualada distrito 050810205003 Igualada sección 05003,Igualada,38016.0,0.0
081020810205 Igualada distrito 050810205003 Igualada sección 05003,Igualada,38016.0,0.0
081020810205 Igualada distrito 050810205003 Igualada sección 05003,Igualada,38016.0,0.0
081020810205 Igualada distrito 050810205004 Igualada sección 05004,Igualada,40161.0,0.0
081020810205 Igualada distrito 050810205004 Igualada sección 05004,Igualada,40161.0,0.0
081020810205 Igualada distrito 050810205004 Igualada sección 05004,Igualada,40161.0,0.0
081020810205 Igualada distrito 050810205005 Igualada sección 05005,Igualada,28111.0,0.0
081020810205 Igualada distrito 050810205005 Igualada sección 05005,Igualada,28111.0,0.0
081020810205 Igualada distrito 050810205005 Igualada sección 05005,Igualada,28111.0,0.0
081020810205 Igualada distrito 050810205006 Igualada sección 05006,Igualada,0.0,0.0
081020810205 Igualada distrito 050810205006 Igualada sección 05006,Igualada,0.0,0.0
081020810205 Igualada distrito 050810205006 Igualada sección 05006,Igualada,0.0,0.0
081020810205 Igualada distrito 050810205007 Igualada sección 05007,Igualada,38236.0,0.0
081020810205 Igualada distrito 050810205007 Igualada sección 05007,Igualada,38236.0,0.0
081020810205 Igualada distrito 050810205007 Igualada sección 05007,Igualada,38236.0,0.0
081030810301 Jorba distrito 010810301001 Jorba sección 01001,Jorba,42873.0,0.0
081030810301 Jorba distrito 010810301001 Jorba sección 01001,Jorba,42873.0,0.0
081030810301 Jorba distrito 010810301001 Jorba sección 01001,Jorba,42873.0,0.0
"081040810401 Llacuna, La distrito 010810401001 Llacuna, La sección 01001","Llacuna, La",39000.0,0.0
"081040810401 Llacuna, La distrito 010810401001 Llacuna, La sección 01001","Llacuna, La",39000.0,0.0
"081040810401 Llacuna, La distrito 010810401001 Llacuna, La sección 01001","Llacuna, La",39000.0,0.0
"081050810501 Llagosta, La distrito 010810501001 Llagosta, La sección 01001","Llagosta, La",37366.0,0.0
"081050810501 Llagosta, La distrito 010810501001 Llagosta, La sección 01001","Llagosta, La",37366.0,0.0
"081050810501 Llagosta, La distrito 010810501001 Llagosta, La sección 01001","Llagosta, La",37366.0,0.0
"081050810501 Llagosta, La distrito 010810501002 Llagosta, La sección 01002","Llagosta, La",37054.0,0.0
"081050810501 Llagosta, La distrito 010810501002 Llagosta, La sección 01002","Llagosta, La",37054.0,0.0
"081050810501 Llagosta, La distrito 010810501002 Llagosta, La sección 01002","Llagosta, La",37054.0,0.0
"081050810501 Llagosta, La distrito 010810501003 Llagosta, La sección 01003","Llagosta, La",34542.0,0.0
"081050810501 Llagosta, La distrito 010810501003 Llagosta, La sección 01003","Llagosta, La",34542.0,0.0
"081050810501 Llagosta, La distrito 010810501003 Llagosta, La sección 01003","Llagosta, La",34542.0,0.0
"081050810501 Llagosta, La distrito 010810501004 Llagosta, La sección 01004","Llagosta, La",34875.0,0.0
"081050810501 Llagosta, La distrito 010810501004 Llagosta, La sección 01004","Llagosta, La",34875.0,0.0
"081050810501 Llagosta, La distrito 010810501004 Llagosta, La sección 01004","Llagosta, La",34875.0,0.0
"081050810501 Llagosta, La distrito 010810501005 Llagosta, La sección 01005","Llagosta, La",32767.0,0.0
"081050810501 Llagosta, La distrito 010810501005 Llagosta, La sección 01005","Llagosta, La",32767.0,0.0
"081050810501 Llagosta, La distrito 010810501005 Llagosta, La sección 01005","Llagosta, La",32767.0,0.0
"081050810501 Llagosta, La distrito 010810501006 Llagosta, La sección 01006","Llagosta, La",31734.0,0.0
"081050810501 Llagosta, La distrito 010810501006 Llagosta, La sección 01006","Llagosta, La",31734.0,0.0
"081050810501 Llagosta, La distrito 010810501006 Llagosta, La sección 01006","Llagosta, La",31734.0,0.0
"081050810501 Llagosta, La distrito 010810501007 Llagosta, La sección 01007","Llagosta, La",32453.0,0.0
"081050810501 Llagosta, La distrito 010810501007 Llagosta, La sección 01007","Llagosta, La",32453.0,0.0
"081050810501 Llagosta, La distrito 010810501007 Llagosta, La sección 01007","Llagosta, La",32453.0,0.0
"081050810501 Llagosta, La distrito 010810501008 Llagosta, La sección 01008","Llagosta, La",43417.0,0.0
"081050810501 Llagosta, La distrito 010810501008 Llagosta, La sección 01008","Llagosta, La",43417.0,0.0
"081050810501 Llagosta, La distrito 010810501008 Llagosta, La sección 01008","Llagosta, La",43417.0,0.0
"081050810501 Llagosta, La distrito 010810501009 Llagosta, La sección 01009","Llagosta, La",42687.0,0.0
"081050810501 Llagosta, La distrito 010810501009 Llagosta, La sección 01009","Llagosta, La",42687.0,0.0
"081050810501 Llagosta, La distrito 010810501009 Llagosta, La sección 01009","Llagosta, La",42687.0,0.0
081060810601 Llinars del Vallès distrito 010810601001 Llinars del Vallès sección 01001,Llinars del Vallès,37217.0,0.0
081060810601 Llinars del Vallès distrito 010810601001 Llinars del Vallès sección 01001,Llinars del Vallès,37217.0,0.0
081060810601 Llinars del Vallès distrito 010810601001 Llinars del Vallès sección 01001,Llinars del Vallès,37217.0,0.0
081060810601 Llinars del Vallès distrito 010810601002 Llinars del Vallès sección 01002,Llinars del Vallès,37621.0,0.0
081060810601 Llinars del Vallès distrito 010810601002 Llinars del Vallès sección 01002,Llinars del Vallès,37621.0,0.0
081060810601 Llinars del Vallès distrito 010810601002 Llinars del Vallès sección 01002,Llinars del Vallès,37621.0,0.0
081060810602 Llinars del Vallès distrito 020810602001 Llinars del Vallès sección 02001,Llinars del Vallès,48932.0,0.0
081060810602 Llinars del Vallès distrito 020810602001 Llinars del Vallès sección 02001,Llinars del Vallès,48932.0,0.0
081060810602 Llinars del Vallès distrito 020810602001 Llinars del Vallès sección 02001,Llinars del Vallès,48932.0,0.0
081060810602 Llinars del Vallès distrito 020810602002 Llinars del Vallès sección 02002,Llinars del Vallès,51448.0,0.0
081060810602 Llinars del Vallès distrito 020810602002 Llinars del Vallès sección 02002,Llinars del Vallès,51448.0,0.0
081060810602 Llinars del Vallès distrito 020810602002 Llinars del Vallès sección 02002,Llinars del Vallès,51448.0,0.0
081060810602 Llinars del Vallès distrito 020810602003 Llinars del Vallès sección 02003,Llinars del Vallès,51075.0,0.0
081060810602 Llinars del Vallès distrito 020810602003 Llinars del Vallès sección 02003,Llinars del Vallès,51075.0,0.0
081060810602 Llinars del Vallès distrito 020810602003 Llinars del Vallès sección 02003,Llinars del Vallès,51075.0,0.0
081060810602 Llinars del Vallès distrito 020810602004 Llinars del Vallès sección 02004,Llinars del Vallès,54108.0,0.0
081060810602 Llinars del Vallès distrito 020810602004 Llinars del Vallès sección 02004,Llinars del Vallès,54108.0,0.0
081060810602 Llinars del Vallès distrito 020810602004 Llinars del Vallès sección 02004,Llinars del Vallès,54108.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701001 Lliçà d'Amunt sección 01001,Lliçà d'Amunt,47330.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701001 Lliçà d'Amunt sección 01001,Lliçà d'Amunt,47330.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701001 Lliçà d'Amunt sección 01001,Lliçà d'Amunt,47330.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701002 Lliçà d'Amunt sección 01002,Lliçà d'Amunt,46496.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701002 Lliçà d'Amunt sección 01002,Lliçà d'Amunt,46496.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701002 Lliçà d'Amunt sección 01002,Lliçà d'Amunt,46496.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701003 Lliçà d'Amunt sección 01003,Lliçà d'Amunt,52005.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701003 Lliçà d'Amunt sección 01003,Lliçà d'Amunt,52005.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701003 Lliçà d'Amunt sección 01003,Lliçà d'Amunt,52005.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701004 Lliçà d'Amunt sección 01004,Lliçà d'Amunt,48257.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701004 Lliçà d'Amunt sección 01004,Lliçà d'Amunt,48257.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701004 Lliçà d'Amunt sección 01004,Lliçà d'Amunt,48257.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701005 Lliçà d'Amunt sección 01005,Lliçà d'Amunt,49627.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701005 Lliçà d'Amunt sección 01005,Lliçà d'Amunt,49627.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701005 Lliçà d'Amunt sección 01005,Lliçà d'Amunt,49627.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701006 Lliçà d'Amunt sección 01006,Lliçà d'Amunt,48699.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701006 Lliçà d'Amunt sección 01006,Lliçà d'Amunt,48699.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701006 Lliçà d'Amunt sección 01006,Lliçà d'Amunt,48699.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701007 Lliçà d'Amunt sección 01007,Lliçà d'Amunt,55936.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701007 Lliçà d'Amunt sección 01007,Lliçà d'Amunt,55936.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701007 Lliçà d'Amunt sección 01007,Lliçà d'Amunt,55936.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701008 Lliçà d'Amunt sección 01008,Lliçà d'Amunt,48340.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701008 Lliçà d'Amunt sección 01008,Lliçà d'Amunt,48340.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701008 Lliçà d'Amunt sección 01008,Lliçà d'Amunt,48340.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701009 Lliçà d'Amunt sección 01009,Lliçà d'Amunt,45326.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701009 Lliçà d'Amunt sección 01009,Lliçà d'Amunt,45326.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701009 Lliçà d'Amunt sección 01009,Lliçà d'Amunt,45326.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701010 Lliçà d'Amunt sección 01010,Lliçà d'Amunt,50191.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701010 Lliçà d'Amunt sección 01010,Lliçà d'Amunt,50191.0,0.0
081070810701 Lliçà d'Amunt distrito 010810701010 Lliçà d'Amunt sección 01010,Lliçà d'Amunt,50191.0,0.0
081080810801 Lliçà de Vall distrito 010810801001 Lliçà de Vall sección 01001,Lliçà de Vall,54157.0,0.0
081080810801 Lliçà de Vall distrito 010810801001 Lliçà de Vall sección 01001,Lliçà de Vall,54157.0,0.0
081080810801 Lliçà de Vall distrito 010810801001 Lliçà de Vall sección 01001,Lliçà de Vall,54157.0,0.0
081080810801 Lliçà de Vall distrito 010810801002 Lliçà de Vall sección 01002,Lliçà de Vall,57967.0,0.0
081080810801 Lliçà de Vall distrito 010810801002 Lliçà de Vall sección 01002,Lliçà de Vall,57967.0,0.0
081080810801 Lliçà de Vall distrito 010810801002 Lliçà de Vall sección 01002,Lliçà de Vall,57967.0,0.0
081080810801 Lliçà de Vall distrito 010810801003 Lliçà de Vall sección 01003,Lliçà de Vall,25090.0,0.0
081080810801 Lliçà de Vall distrito 010810801003 Lliçà de Vall sección 01003,Lliçà de Vall,25090.0,0.0
081080810801 Lliçà de Vall distrito 010810801003 Lliçà de Vall sección 01003,Lliçà de Vall,25090.0,0.0
081080810801 Lliçà de Vall distrito 010810801004 Lliçà de Vall sección 01004,Lliçà de Vall,44751.0,0.0
081080810801 Lliçà de Vall distrito 010810801004 Lliçà de Vall sección 01004,Lliçà de Vall,44751.0,0.0
081080810801 Lliçà de Vall distrito 010810801004 Lliçà de Vall sección 01004,Lliçà de Vall,44751.0,0.0
081090810901 Lluçà distrito 010810901001 Lluçà sección 01001,Lluçà,39606.0,0.0
081090810901 Lluçà distrito 010810901001 Lluçà sección 01001,Lluçà,39606.0,0.0
081090810901 Lluçà distrito 010810901001 Lluçà sección 01001,Lluçà,39606.0,0.0
081100811001 Malgrat de Mar distrito 010811001001 Malgrat de Mar sección 01001,Malgrat de Mar,36902.0,0.0
081100811001 Malgrat de Mar distrito 010811001001 Malgrat de Mar sección 01001,Malgrat de Mar,36902.0,0.0
081100811001 Malgrat de Mar distrito 010811001001 Malgrat de Mar sección 01001,Malgrat de Mar,36902.0,0.0
081100811001 Malgrat de Mar distrito 010811001002 Malgrat de Mar sección 01002,Malgrat de Mar,36779.0,0.0
081100811001 Malgrat de Mar distrito 010811001002 Malgrat de Mar sección 01002,Malgrat de Mar,36779.0,0.0
081100811001 Malgrat de Mar distrito 010811001002 Malgrat de Mar sección 01002,Malgrat de Mar,36779.0,0.0
081100811001 Malgrat de Mar distrito 010811001003 Malgrat de Mar sección 01003,Malgrat de Mar,35228.0,0.0
081100811001 Malgrat de Mar distrito 010811001003 Malgrat de Mar sección 01003,Malgrat de Mar,35228.0,0.0
081100811001 Malgrat de Mar distrito 010811001003 Malgrat de Mar sección 01003,Malgrat de Mar,35228.0,0.0
081100811001 Malgrat de Mar distrito 010811001004 Malgrat de Mar sección 01004,Malgrat de Mar,34908.0,0.0
081100811001 Malgrat de Mar distrito 010811001004 Malgrat de Mar sección 01004,Malgrat de Mar,34908.0,0.0
081100811001 Malgrat de Mar distrito 010811001004 Malgrat de Mar sección 01004,Malgrat de Mar,34908.0,0.0
081100811001 Malgrat de Mar distrito 010811001005 Malgrat de Mar sección 01005,Malgrat de Mar,35824.0,0.0
081100811001 Malgrat de Mar distrito 010811001005 Malgrat de Mar sección 01005,Malgrat de Mar,35824.0,0.0
081100811001 Malgrat de Mar distrito 010811001005 Malgrat de Mar sección 01005,Malgrat de Mar,35824.0,0.0
081100811001 Malgrat de Mar distrito 010811001006 Malgrat de Mar sección 01006,Malgrat de Mar,36925.0,0.0
081100811001 Malgrat de Mar distrito 010811001006 Malgrat de Mar sección 01006,Malgrat de Mar,36925.0,0.0
081100811001 Malgrat de Mar distrito 010811001006 Malgrat de Mar sección 01006,Malgrat de Mar,36925.0,0.0
081100811002 Malgrat de Mar distrito 020811002001 Malgrat de Mar sección 02001,Malgrat de Mar,40814.0,0.0
081100811002 Malgrat de Mar distrito 020811002001 Malgrat de Mar sección 02001,Malgrat de Mar,40814.0,0.0
081100811002 Malgrat de Mar distrito 020811002001 Malgrat de Mar sección 02001,Malgrat de Mar,40814.0,0.0
081100811002 Malgrat de Mar distrito 020811002002 Malgrat de Mar sección 02002,Malgrat de Mar,36768.0,0.0
081100811002 Malgrat de Mar distrito 020811002002 Malgrat de Mar sección 02002,Malgrat de Mar,36768.0,0.0
081100811002 Malgrat de Mar distrito 020811002002 Malgrat de Mar sección 02002,Malgrat de Mar,36768.0,0.0
081100811002 Malgrat de Mar distrito 020811002003 Malgrat de Mar sección 02003,Malgrat de Mar,32237.0,0.0
081100811002 Malgrat de Mar distrito 020811002003 Malgrat de Mar sección 02003,Malgrat de Mar,32237.0,0.0
081100811002 Malgrat de Mar distrito 020811002003 Malgrat de Mar sección 02003,Malgrat de Mar,32237.0,0.0
081110811101 Malla distrito 010811101001 Malla sección 01001,Malla,70306.0,0.0
081110811101 Malla distrito 010811101001 Malla sección 01001,Malla,70306.0,0.0
081110811101 Malla distrito 010811101001 Malla sección 01001,Malla,70306.0,0.0
081120811201 Manlleu distrito 010811201001 Manlleu sección 01001,Manlleu,42699.0,0.0
081120811201 Manlleu distrito 010811201001 Manlleu sección 01001,Manlleu,42699.0,0.0
081120811201 Manlleu distrito 010811201001 Manlleu sección 01001,Manlleu,42699.0,0.0
081120811201 Manlleu distrito 010811201002 Manlleu sección 01002,Manlleu,35911.0,0.0
081120811201 Manlleu distrito 010811201002 Manlleu sección 01002,Manlleu,35911.0,0.0
081120811201 Manlleu distrito 010811201002 Manlleu sección 01002,Manlleu,35911.0,0.0
081120811202 Manlleu distrito 020811202001 Manlleu sección 02001,Manlleu,40189.0,0.0
081120811202 Manlleu distrito 020811202001 Manlleu sección 02001,Manlleu,40189.0,0.0
081120811202 Manlleu distrito 020811202001 Manlleu sección 02001,Manlleu,40189.0,0.0
081120811202 Manlleu distrito 020811202002 Manlleu sección 02002,Manlleu,40666.0,0.0
081120811202 Manlleu distrito 020811202002 Manlleu sección 02002,Manlleu,40666.0,0.0
081120811202 Manlleu distrito 020811202002 Manlleu sección 02002,Manlleu,40666.0,0.0
081120811202 Manlleu distrito 020811202003 Manlleu sección 02003,Manlleu,36510.0,0.0
081120811202 Manlleu distrito 020811202003 Manlleu sección 02003,Manlleu,36510.0,0.0
081120811202 Manlleu distrito 020811202003 Manlleu sección 02003,Manlleu,36510.0,0.0
081120811202 Manlleu distrito 020811202004 Manlleu sección 02004,Manlleu,35675.0,0.0
081120811202 Manlleu distrito 020811202004 Manlleu sección 02004,Manlleu,35675.0,0.0
081120811202 Manlleu distrito 020811202004 Manlleu sección 02004,Manlleu,35675.0,0.0
081120811203 Manlleu distrito 030811203001 Manlleu sección 03001,Manlleu,41016.0,0.0
081120811203 Manlleu distrito 030811203001 Manlleu sección 03001,Manlleu,41016.0,0.0
081120811203 Manlleu distrito 030811203001 Manlleu sección 03001,Manlleu,41016.0,0.0
081120811203 Manlleu distrito 030811203002 Manlleu sección 03002,Manlleu,37319.0,0.0
081120811203 Manlleu distrito 030811203002 Manlleu sección 03002,Manlleu,37319.0,0.0
081120811203 Manlleu distrito 030811203002 Manlleu sección 03002,Manlleu,37319.0,0.0
081120811203 Manlleu distrito 030811203003 Manlleu sección 03003,Manlleu,33557.0,0.0
081120811203 Manlleu distrito 030811203003 Manlleu sección 03003,Manlleu,33557.0,0.0
081120811203 Manlleu distrito 030811203003 Manlleu sección 03003,Manlleu,33557.0,0.0
081120811203 Manlleu distrito 030811203004 Manlleu sección 03004,Manlleu,41108.0,0.0
081120811203 Manlleu distrito 030811203004 Manlleu sección 03004,Manlleu,41108.0,0.0
081120811203 Manlleu distrito 030811203004 Manlleu sección 03004,Manlleu,41108.0,0.0
081120811204 Manlleu distrito 040811204001 Manlleu sección 04001,Manlleu,39439.0,0.0
081120811204 Manlleu distrito 040811204001 Manlleu sección 04001,Manlleu,39439.0,0.0
081120811204 Manlleu distrito 040811204001 Manlleu sección 04001,Manlleu,39439.0,0.0
081120811204 Manlleu distrito 040811204002 Manlleu sección 04002,Manlleu,42053.0,0.0
081120811204 Manlleu distrito 040811204002 Manlleu sección 04002,Manlleu,42053.0,0.0
081120811204 Manlleu distrito 040811204002 Manlleu sección 04002,Manlleu,42053.0,0.0
081130811301 Manresa distrito 010811301001 Manresa sección 01001,Manresa,27154.0,0.0
081130811301 Manresa distrito 010811301001 Manresa sección 01001,Manresa,27154.0,0.0
081130811301 Manresa distrito 010811301001 Manresa sección 01001,Manresa,27154.0,0.0
081130811301 Manresa distrito 010811301002 Manresa sección 01002,Manresa,28648.0,0.0
081130811301 Manresa distrito 010811301002 Manresa sección 01002,Manresa,28648.0,0.0
081130811301 Manresa distrito 010811301002 Manresa sección 01002,Manresa,28648.0,0.0
081130811302 Manresa distrito 020811302001 Manresa sección 02001,Manresa,40869.0,0.0
081130811302 Manresa distrito 020811302001 Manresa sección 02001,Manresa,40869.0,0.0
081130811302 Manresa distrito 020811302001 Manresa sección 02001,Manresa,40869.0,0.0
081130811302 Manresa distrito 020811302002 Manresa sección 02002,Manresa,48390.0,0.0
081130811302 Manresa distrito 020811302002 Manresa sección 02002,Manresa,48390.0,0.0
081130811302 Manresa distrito 020811302002 Manresa sección 02002,Manresa,48390.0,0.0
081130811302 Manresa distrito 020811302003 Manresa sección 02003,Manresa,40957.0,0.0
081130811302 Manresa distrito 020811302003 Manresa sección 02003,Manresa,40957.0,0.0
081130811302 Manresa distrito 020811302003 Manresa sección 02003,Manresa,40957.0,0.0
081130811302 Manresa distrito 020811302004 Manresa sección 02004,Manresa,43973.0,0.0
081130811302 Manresa distrito 020811302004 Manresa sección 02004,Manresa,43973.0,0.0
081130811302 Manresa distrito 020811302004 Manresa sección 02004,Manresa,43973.0,0.0
081130811302 Manresa distrito 020811302005 Manresa sección 02005,Manresa,39498.0,0.0
081130811302 Manresa distrito 020811302005 Manresa sección 02005,Manresa,39498.0,0.0
081130811302 Manresa distrito 020811302005 Manresa sección 02005,Manresa,39498.0,0.0
081130811302 Manresa distrito 020811302006 Manresa sección 02006,Manresa,36996.0,0.0
081130811302 Manresa distrito 020811302006 Manresa sección 02006,Manresa,36996.0,0.0
081130811302 Manresa distrito 020811302006 Manresa sección 02006,Manresa,36996.0,0.0
081130811302 Manresa distrito 020811302007 Manresa sección 02007,Manresa,37498.0,0.0
081130811302 Manresa distrito 020811302007 Manresa sección 02007,Manresa,37498.0,0.0
081130811302 Manresa distrito 020811302007 Manresa sección 02007,Manresa,37498.0,0.0
081130811302 Manresa distrito 020811302008 Manresa sección 02008,Manresa,34813.0,0.0
081130811302 Manresa distrito 020811302008 Manresa sección 02008,Manresa,34813.0,0.0
081130811302 Manresa distrito 020811302008 Manresa sección 02008,Manresa,34813.0,0.0
081130811302 Manresa distrito 020811302009 Manresa sección 02009,Manresa,33558.0,0.0
081130811302 Manresa distrito 020811302009 Manresa sección 02009,Manresa,33558.0,0.0
081130811302 Manresa distrito 020811302009 Manresa sección 02009,Manresa,33558.0,0.0
081130811302 Manresa distrito 020811302010 Manresa sección 02010,Manresa,43882.0,0.0
081130811302 Manresa distrito 020811302010 Manresa sección 02010,Manresa,43882.0,0.0
081130811302 Manresa distrito 020811302010 Manresa sección 02010,Manresa,43882.0,0.0
081130811302 Manresa distrito 020811302011 Manresa sección 02011,Manresa,41032.0,0.0
081130811302 Manresa distrito 020811302011 Manresa sección 02011,Manresa,41032.0,0.0
081130811302 Manresa distrito 020811302011 Manresa sección 02011,Manresa,41032.0,0.0
081130811302 Manresa distrito 020811302012 Manresa sección 02012,Manresa,49686.0,0.0
081130811302 Manresa distrito 020811302012 Manresa sección 02012,Manresa,49686.0,0.0
081130811302 Manresa distrito 020811302012 Manresa sección 02012,Manresa,49686.0,0.0
081130811302 Manresa distrito 020811302013 Manresa sección 02013,Manresa,34873.0,0.0
081130811302 Manresa distrito 020811302013 Manresa sección 02013,Manresa,34873.0,0.0
081130811302 Manresa distrito 020811302013 Manresa sección 02013,Manresa,34873.0,0.0
081130811302 Manresa distrito 020811302014 Manresa sección 02014,Manresa,37359.0,0.0
081130811302 Manresa distrito 020811302014 Manresa sección 02014,Manresa,37359.0,0.0
081130811302 Manresa distrito 020811302014 Manresa sección 02014,Manresa,37359.0,0.0
081130811303 Manresa distrito 030811303001 Manresa sección 03001,Manresa,27333.0,0.0
081130811303 Manresa distrito 030811303001 Manresa sección 03001,Manresa,27333.0,0.0
081130811303 Manresa distrito 030811303001 Manresa sección 03001,Manresa,27333.0,0.0
081130811303 Manresa distrito 030811303002 Manresa sección 03002,Manresa,27506.0,0.0
081130811303 Manresa distrito 030811303002 Manresa sección 03002,Manresa,27506.0,0.0
081130811303 Manresa distrito 030811303002 Manresa sección 03002,Manresa,27506.0,0.0
081130811303 Manresa distrito 030811303004 Manresa sección 03004,Manresa,32311.0,0.0
081130811303 Manresa distrito 030811303004 Manresa sección 03004,Manresa,32311.0,0.0
081130811303 Manresa distrito 030811303004 Manresa sección 03004,Manresa,32311.0,0.0
081130811303 Manresa distrito 030811303005 Manresa sección 03005,Manresa,35874.0,0.0
081130811303 Manresa distrito 030811303005 Manresa sección 03005,Manresa,35874.0,0.0
081130811303 Manresa distrito 030811303005 Manresa sección 03005,Manresa,35874.0,0.0
081130811303 Manresa distrito 030811303006 Manresa sección 03006,Manresa,33221.0,0.0
081130811303 Manresa distrito 030811303006 Manresa sección 03006,Manresa,33221.0,0.0
081130811303 Manresa distrito 030811303006 Manresa sección 03006,Manresa,33221.0,0.0
081130811304 Manresa distrito 040811304001 Manresa sección 04001,Manresa,32930.0,0.0
081130811304 Manresa distrito 040811304001 Manresa sección 04001,Manresa,32930.0,0.0
081130811304 Manresa distrito 040811304001 Manresa sección 04001,Manresa,32930.0,0.0
081130811304 Manresa distrito 040811304003 Manresa sección 04003,Manresa,32429.0,0.0
081130811304 Manresa distrito 040811304003 Manresa sección 04003,Manresa,32429.0,0.0
081130811304 Manresa distrito 040811304003 Manresa sección 04003,Manresa,32429.0,0.0
081130811304 Manresa distrito 040811304004 Manresa sección 04004,Manresa,43267.0,0.0
081130811304 Manresa distrito 040811304004 Manresa sección 04004,Manresa,43267.0,0.0
081130811304 Manresa distrito 040811304004 Manresa sección 04004,Manresa,43267.0,0.0
081130811304 Manresa distrito 040811304005 Manresa sección 04005,Manresa,39117.0,0.0
081130811304 Manresa distrito 040811304005 Manresa sección 04005,Manresa,39117.0,0.0
081130811304 Manresa distrito 040811304005 Manresa sección 04005,Manresa,39117.0,0.0
